日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20050812	WEB0201	1201	味全	2005/08/12  12:11:25	中國「十一五」將過關 中概股戴紅帽 麗嬰房味全漲停	"中國「十一五」(第11個五年國家發展計畫)將於10
月通過，六大重點中「推進都市化健康發展」，預期將
可帶動居民普遍消費能力提高，今(12)日麗嬰房(2911-
TW)、味全(1201-TW)盤中漲停，並帶動中概股大漲。 

    中國「十一五」計畫中，將內陸省分都市化列為重
要發展項目，預期在都市化目標下，居民消費能力將提
高，在大陸轉投資的百貨業者將可蒙受其惠。

    麗嬰房截至上半年，在大陸自有門市據點 450個、
批銷店超過 470個，預估上半年大陸獲利接近1000萬元
人民幣，今年並取得 (BARBIE)、及羅貝塔(ROBERTA)歐
美童裝品牌大陸總代理權，預計將可進一步擴大獲利空
間。

    麗嬰房 8/2除權除息，配股0.4元、配息0.2元，除 
權息後快速填權息完畢，今日漲停，順利突破前波新高
，並帶動同具中國概念的百貨股遠百 (2903-TW)，漲幅
超過4%。

    味全受惠於林鳳營乳品、貝納頌咖啡等產品組合成
功，預估第 2季稅前盈餘有望突破 1億元，較第 1季的
5300萬元成長將近 1倍，加上第 3季為傳統旺季，今年
全年營收預期將可穩步成長2%以上。
 
    另外，味全日式化果子麵包將在明年搭配大陸全家
超商，進駐內地市場，母公司鼎新預計今年底前，投資
3000萬元，在上海廠增設麵包廠，將台灣產銷經驗複製
至大陸。

"	
20050831	WEB0351	1201	味全	2005/08/31  12:30:06	味全公司94年上半年度財務報告出具非無保留意見之查核報告	"味全公司(1201-TW)：公告本公司94年上半年度財務報告出具非無保留意見之查核報告

1.事實發生日:94/08/31

2.會計師查核意見全文:

味全食品工業股份有限公司民國九十四年及九十三年六月三十日之資產負債表，暨民
國九十四年及九十三年一月一日至六月三十日之損益表、股東權益變動表及現金流量
表，業經本會計師查核竣事。上開財務報表之編製係管理階層之責任，本會計師之責
任則為根據查核結果對上開財務報表表示意見。

除下段所述者外，本會計師係依照「會計師查核簽證財務報表規則」及中華民國一般
公認審計準則規劃並執行查核工作，以合理確信財務報表有無重大不實表達。此項查
核工作包括以抽查方式獲取財務報表所列金額及所揭露事項之查核證據、評估管理階
層編製財務報表所採用之會計原則及所作之重大會計估計，暨評估財務報表整體之表
達。本會計師相信此項查核工作可對所表示之意見提供合理之依據。

如財務報表附註四(六)所述，  貴公司民國九十四年及九十三年上半年度採權益法評
價之部分長期股權投資及附註十一所揭露有關被投資公司民國九十四年上半年度之資
訊，係依被投資公司同期自編未經會計師查核簽證之財務報表評價及揭露，並認列投
資損失分別計新台幣53,315仟元及新台幣53,314仟元，截至民國九十四年及九十三年
六月三十日止，其相關之長期股權投資餘額(含表列其他負債－其他之長期股權投資
承諾負債)分別為新台幣1,023,269仟元及新台幣1,373,862仟元。

依本會計師之意見，除上段所述按權益法評價之長期股權投資及附註十一所揭露之相
關資訊，若能取得各被投資公司同期經會計師查核之財務報表而可能需做適當調整外
，第一段所述財務報表在所有重大方面係依照「證券發行人財務報告編製準則」暨中
華民國一般公認會計原則編製，足以允當表達味全食品工業股份有限公司民國九十四
年及九十三年六月三十日之財務狀況，暨民國九十四年及九十三年一月一日至六月三
十日之經營成果與現金流量。

如財務報表附註三所述，味全食品工業股份有限公司自民國九十四年一月一日起，採
用新發布之中華民國財務會計準則公報第五號「長期股權投資會計處理準則」，及自
民國九十三年第四季起提前採用新發布之中華民國財務會計準則公報第三十五號「資
產減損之會計處理準則」。

如財務報表附註七(三)所述，味全食品工業股份有限公司民國八十七年度與新燕實業
股份有限公司(新燕公司)簽訂台北廠土地買賣契約，其後新燕公司於民國八十八年十
月以味全食品工業股份有限公司未履行契約所訂條款為由解除契約，向法院訴請返還
部分價金並求償新台幣100,000仟元；台灣高等法院民事庭於民國九十一年五月八日
二審判決味全食品工業股份有限公司勝訴。惟最高法院民事庭於民國九十三年一月八
日三審判決原二審判決除假執行部分外廢棄，餘發回台灣高等法院更審。惟截至查核
報告日止，因該案尚在台灣高等法院民事庭重新審理中，訴訟最後結果尚未確定，故
無從判斷其對財務報表可能之影響。

味全食品工業股份有限公司已編製民國94年上半年度之合併財務報表，並經本會計師
出具保留式之核閱報告在案，備供參考。

會計師事務所名稱:資誠會計師事務所
簽證會計師名稱:吳郁隆、吳漢期

3.其他應敘明事項:無。

"	
20050909	WEB1109	1201	味全	2005/09/09  17:02:46	味全公司 8月營收9.87億元年減8.14%  1-8月達65.01億元	"味全公司(1201)8月營收(單位:千元)

項目            8月營收      1-8月營收
本年度          987,339      6,501,252
去年同期      1,074,788      6,495,011
增減金額        -87,449          6,241
增減(％)          -8.14           0.10
"	
20051007	WEB1717	1201	味全	2005/10/07  19:33:17	味全公司 9月營收9.20億元年減0.68%  1-9月達74.22億元	"味全公司(1201)9月營收(單位:千元)

項目            9月營收      1-9月營收
本年度          920,330      7,421,582
去年同期        926,618      7,421,628
增減金額         -6,288            -46
增減(％)          -0.68           0.00
"	
20051110	WEB1076	1201	味全	2005/11/10  19:12:42	味全公司10月營收8.67億元年增10.18%  1-10月達82.89億元	"味全公司(1201)10月營收(單位:千元)

項目            10月營收      1-10月營收
本年度          867,487      8,289,069
去年同期        787,312      8,208,940
增減金額         80,175         80,129
增減(％)          10.18           0.98
"	
20051121	WEB0139	1201	味全	2005/11/21  10:52:19	味全更正94年度Q1-Q3赴大陸投資資訊	"味全公司(1201)：更正94年度前三季赴大陸投資資訊公告

1.事實發生日:94/11/21

2.發生緣由:本公司於公開資訊觀測站輸入「赴大陸投資資訊(實際數)」時，將天津
味全食品有限公司之本期認列損益及期末投資帳面價值誤植-11398及-15657，其
正確金額分別應為-9941及-14200。

3.因應措施:無。

4.其他應敘明事項:無。

"	
20051205	WEB0179	1201	味全	2005/12/05  12:15:50	樂「幣」了！人民幣傳元旦升值7.2%  中概股強行登高	"縣市長大選，藍軍取得大勝，兩岸題材再度發燒，
加上外電盛傳人民幣2006年元旦將大幅升值7.2%，內需
型中概股未來將坐享人民幣匯兌收益，今 (5)日盤中強
攻，麗嬰房(2911-TW)、正新(2105-TW)、建大(2106-TW
) 率先亮燈漲停。
        
    人民幣近期突破 1美元兌 8元後，外電傳出，中國 
央行明年將再宣布一波調整，幅度可能高達7.2%，人民
幣匯率將大幅升值至 7.5元，果若如此，在大陸設廠房
、擁有中國資產的中概股，匯兌收益勢將直接受惠。

    中國財長金人慶強調，人民幣匯改相當重要，但仍
須循序漸進放寬；中國央行在官方媒體新華網連續宣導
人民幣升值對出口總體影響不大，都有為進一步深化匯
率機制改革作準備的跡象；高盛證券董事總經理胡祖六
也認為，人民幣升值傳言成真的可能性頗高。

    儘管陳水扁總統選前發出「泛藍大勝，兩岸政策只
會更緊縮」的論調，但法人圈普遍認為，民進黨此次敗
選後，兩岸政策應會調整至更符合人民期望，即使二次
經發會將延至農曆年後舉行，但仍預期廠商赴大陸投資
不得超過淨值 40%及半導體業登陸等政策，都有可能大
幅放寬。 

    法人表示，政府若真在經發會中宣布對廠商赴大陸
投資進一步鬆綁、加速推動兩岸經貿交流，再加上人民
幣可望大幅升值，內需型中概股股價應當有表現的空間
，早盤除麗嬰房、正新、建大漲停外，在大陸市場經營
有成的美利達(9914-TW)、宏全(9939-TW)、櫻花(9911-
TW)、味全(1201-TW)、永大 (1507-TW)、統一實(9907-
TW)也大漲逾半根停板。

"	
20051209	WEB0572	1201	味全	2005/12/09  14:00:54	味全公司11月營收7.82億元年增5.17%  1-11月達90.71億元	"味全公司(1201)11月營收(單位:千元)

項目            11月營收      1-11月營收
本年度          781,599      9,070,668
去年同期        743,192      8,952,132
增減金額         38,407        118,536
增減(％)           5.17           1.32
"	
20060127	WEB0090	1201	味全	2006/01/27  16:18:52	味全公司95年度首次適用財務會計準則34號公報之影響數	"味全公司(1201-TW)：公告本公司95年度首次適用財務會計準則34號公報之影響數

1.事實發生日:95/01/27

2.公司名稱:味全食品工業股份有限公司

3.與公司關係(請輸入本公司或聯屬公司):本公司

4.相互持股比例:無

5.發生緣由:依據台灣證券交易所股份有限公司94年11月14日台證上字第0940103236號函
公告適用34號公報於95會計年度開始時之影響數，說明如下:
(1)本公司94.12.31帳列金額依34號公報重分類後對損益項目
(即會計原則變動累計影響數)之影響總數:-21528(仟元)
(2)本公司94.12.31帳列金額依34號公報重分類後對股東權益
(即業主權益調整項目)之影響總數:812(仟元)
(3)本數字係公司自行結算，未經會計師覆核

6.因應措施:無

7.其他應敘明事項:無

"	
20060210	WEB0558	1201	味全	2006/02/10  14:33:36	味全公司 1月營收7.48億元年增11.71%  1-1月達7.48億元	"味全公司(1201)1月營收(單位:千元)

項目            1月營收      1-1月營收
本年度          747,725        747,725
去年同期        669,370        669,370
增減金額         78,355         78,355
增減(％)          11.71          11.71
"	
20060216	WEB0306	1201	味全	2006/02/16  15:35:47	〈今周刊〉中國需求大爆發／台股篇 統一帶動唱	"前言：向來股性牛皮的統一，半年內上漲六成，籌碼扎
扎實實地被外資吸走；著墨新興市場的外資看好中國食
衣住行的大商機，正長線布局被政治利空壓抑的台股，
指引有耐心投資人一個明確的方向。

去年以來，在香港上市的台資概念股以康師傅、富士康
最為亮眼，股價分別上漲二倍、三倍，從泡麵起家轉進
飲料的康師傅，和手機股的富士康，分別代表台商在中
國傳統產業和高科技業的經營實績。和康師傅一直龍虎
相爭的統一，從去年九月二日股價十一．八二元起漲，
到二月十日十九．二五元，漲幅也高達六二％。

平心而論，統一近年經營績效平平，過去轉投資過於浮
濫，需要時間來整理，至於中國的布局，更是要長時間
經營品牌及通路。如今中國需求題材發酵，統一是外資
第一家大買的公司，配合公司考慮要將大陸部分分割到
香港掛牌，更被視為是大利多，例如坦伯頓基金著名的
光頭基金經理人墨比爾斯，就是統一的重要外資股東。
除了統一以外，坦伯頓也很注意大陸的食品股，例如香
港掛牌的大眾控股，主要生產「金鑼」牌肉製品，近日
雖然申請撤銷在香港主板的上市地位，仍然獲得坦伯頓
基金的加持買進，可見專注於新興市場的坦伯頓相當看
好中國人吃的商機。

※食品股價廉 具想像空間

其實除了統一之外，和中國有關的食品股還有兩家：大
股東和康師傅一樣的味全，以及大成長城。雖然康師傅
和味全沒有控股的關係，但是康師傅在大陸販賣的果汁
飲料，技術授權就是來自於味全的「每日C」，今年康師
傅要在飲料市場大力衝刺，味全到底能收到多少權利金
，很有想像的空間。

生產雞肉、飼料及油品的大成長城，在中國耕耘多年，
去年前三季每股純益一．三六元，實施三十四號公報又
可增加去年獲利一．七二億元，不含第四季的每股純益
就高達一．七六元，保守估計去年每股應可賺二元。大
成的股價受到禽流感的威脅，如今只有十一元，從本益
比、淨值比以及企業經營的價值來看，目前都是很便宜
的價位，更何況如果統一可以分拆大陸事業上市，大成
也具有同樣的題材。

在民生消費品方面，汽車業未來幾年很可能有大機會，
一方面是中國的需求崛起，另一方面是美國的通用、福
特、DELPHI等廠商，財務夢魘揮之不去，沉重的人事及
製造成本讓公司難翻身，而中國和外資合營的車廠則具
備成本低廉的優勢，未來幾年都將進軍國際車市，屆時
可能引起一陣洗牌的效應，台商的零組件廠商如和大、
正新、永彰、東陽、大億、帝寶等在大陸布局多年，在
這一波車市洗牌下，正站在有利的攻擊位置。

要論中國內需市場的商機，就不能忽略寶成。寶成很早
就布局中國，旗下生產鞋材的裕元已是恆生成分股之一
，在大陸的管理經驗，也幫助過釵H台商設立生產基地
。最近寶成加速進行中國通路的布局，在當地成立運動
用品連鎖店。以寶成對於中國內需市場的了解，以及當
地的政商關係，將中國大陸這個製造工廠轉為品牌建立
的基地，時機已經成熟。

※赴港掛牌題材猶待發酵

最近香港的百盛集團，才傳出要到中國收購百貨業通路
，消息一出股價立刻大漲，就是反映投資人看好中國人
的消費能力，而遠東百貨是目前在中國布局最完整的業
者，在重要的城市均有設點，也十分具有中國內需的色
彩。雖然目前兩岸關係沒有進展，但兩岸問題總有解決
的一天，遠百看到統一的良性示範，也可能有赴港掛牌
的機會。

從香港國企股大漲，以及統一股價的良性示範，中國內
需的題材將是大有可為，選擇方向以具有通路優勢者為
首選，其次是獲利平穩的公司，至於赴港掛牌，還需要
時間的驗證，等待的時間較長，綜合而言，只要統一持
續上漲，很可能帶動味全、大成，在傳產方面，包括和
大、裕日車、正新、寶成等都是長線的標的。（更多精
采內容，詳見《今周刊》第478期）

撰文/郭庭昱

█本期更多相關精采報導

◎呂宗耀專欄系列：老幹新枝（一）——華立

◎獨家專訪博恩崔西──幫比爾趙髐W課的高中輟學生
◎財富管理、證券分析、風險管理與不動產估價／四大
證照擦亮金飯碗◎人民幣升值、兩岸三通、中國奧運 三
大利多後勢可期◎從滿屋子庫存到營收翻八倍／襄助皇
家竹炭拿第一◎中國需求大爆發∕台股篇  統一帶動唱
 通路為王基調不
"	
