日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20050905	WEB0121	1217	愛之味	2005/09/05  09:25:24	愛之味94年度第2季會計師出具保留意見之查核報告書	"愛之味(1217-TW)：公告本公司94年度第2季會計師出具保留意見之查核報告書

1.事實發生日:94/09/02

2.會計師查核意見全文:

愛之味股份有限公司民國94年6月30日及民國93年6
月30日之資產負債表, 暨民國94年1月1日至6月30日
及民國93年1月1日至6月30日之損益表、股東權益
變動表及現金流量表, 業經本會計師查核竣事。上
開財務報表之編製係管理階層之責任, 本會計師之
責任則為根據查核結果對上開財務報表表示意見。
除下段所述者外, 本會計師係依照一般公認審計準
則及會計師查核簽證財務報表規則規劃並執行查核
工作, 以合理確信財務報表有無重大不實表達。此
項查核工作包括以抽查方式獲取財務報表所列金額
及所揭露事項之查核證據、評估管理階層編製財務
報表所採用之會計原則及所作之重大會計估計, 暨
評估財務報表整體之表達。本會計師相信此項查核
工作可對所表示之意見提供合理之依據。

如財務報表附註12.所述, 愛之味股份有限公司民國
94年6月30日及民國93年6月30日採權益法評價之部
分長期股權投資1,386,045仟元及1,642,974仟元、民
國94年6月30日長期股權投資貸餘6,739仟元, 暨民國
94年1月1日至6月30日及民國93年1月1日至6月30日
相關之淨投資損失27,809仟元及淨投資利益3,151仟
元, 係以該等被投資公司同期間未經會計師查核之
財務報表為依據。

依本會計師意見, 除上段所述該等被投資公司財務
報表倘經會計師查核, 對財務報表可能有所調整之
影響外, 第一段所述財務報表在所有重大方面係依
照一般公認會計原則及證券發行人財務報告編製
準則編製, 足以允當表達愛之味股份有限公司民國
94年6月30日及民國93年6月30日之財務狀況, 暨民
國94年1月1日至6月30日及民國93年1月1日至6月30
日之經營成果及現金流量。

如財務報表附註3.所述, 愛之味股份有限公司為配合
新修訂之財務會計準則公報第五號規定, 自民國94
年度起, 對持股50%以下採權益法評價之被投資公司,
於編製半年報財務報表時按被投資公司同期間之財
務報表認列投資損益, 是項會計原則變動, 使本公司
94年上半年度之長期投資及稅前純益均增加571仟元,
另對持股50%以下而具有實質控制之被投資公司, 其
公司間順流交易產生之未實現損益採全部消除, 是項
會計原則變動, 使得94年上半年度之遞延貸項增加
7,795仟元, 稅前純益減少7,795仟元。

愛之味股份有限公司已編製民國94年上半年度之合
併報表, 並經本會計師出具保留式核閱報告在案, 備
供參考。

3.其他應敘明事項:無

"	
20050912	WEB0104	1217	愛之味	2005/09/12  09:00:20	愛之味 8月營收5.76億元年減6.55%  1-8月達30.75億元	"愛之味(1217)8月營收(單位:千元)

項目            8月營收      1-8月營收
本年度          576,120      3,074,700
去年同期        616,485      3,029,467
增減金額        -40,365         45,233
增減(％)          -6.55           1.49
"	
20050914	WEB0399	1217	愛之味	2005/09/14  18:21:30	**愛之味(1217-TW)9/14與農銀等9家金融機構簽約16億元聯貸案		
20050914	WEB0406	1217	愛之味	2005/09/14  18:36:30	愛之味與中國農民銀行、華南商業銀行、授信正式簽約 金額16億元	"愛之味(1217-TW)：公告本公司與中國農民銀行、華南商業銀行、授信正式簽約。

1.事實發生日:94/09/14

2.契約相對人:
中國農民銀行、華南商業銀行、彰化商業銀行、
高雄銀行、新竹國際商業銀行、交通銀行、日盛
國際商業銀行、板信商業銀行、臺灣新光商業銀
行共9家銀行簽訂聯貸合約。

3.與公司關係:一般銀行與客戶關係。

4.契約起迄日期（或解除日期）:
簽約日為94年09月14日
額度8.5億元之授信期間為自首次動用起5年、
額度7.5億元之授信期間為自首次動用起3年。

5.主要內容（解除者不適用）:總額度新台幣16億元。

6.限制條款（解除者不適用）:
提供本公司土地、建物及股權設質作為擔保品。

7.對公司財務、業務之影響（解除者不適用）:
1.償還到期公司債
2.節省利息支出
3.穩定中長期營運資金來源
4.改善財務結構

8.具體目的（解除者不適用）:
1.償還到期公司債
2.節省利息支出
3.穩定中長期營運資金來源
4.改善財務結構

9.其他應敘明事項:無

"	
20050916	WEB0210	1217	愛之味	2005/09/16  11:12:25	愛之味擴產挹注第4季營收 股價逆勢上漲	"愛之味(1217-TW)由於第 4季產能提升，將挹注第4
季營收，加上 8月份營收5.76億元創今年最新紀錄，帶
動今(16)日股價反彈，盤中漲幅約1.67%。

    愛之味表示，目前投資10億元興建無菌冷充填飲料
生產線，最高速產能將可生產每分鐘填充640罐600C.C.
寶特瓶，預估全年將可生產1500萬打，將有益於今年第
4季營收。

    愛之味在產能提升將挹注下半年營收的激勵下，今
日股價開高，盤中逆勢上漲逾1% 。

"	
20051011	WEB0158	1217	愛之味	2005/10/11  09:33:04	愛之味 9月營收4.00億元年增0.77%  1-9月達34.75億元	"愛之味(1217)9月營收(單位:千元)

項目            9月營收      1-9月營收
本年度          400,435      3,475,135
去年同期        397,356      3,426,823
增減金額          3,079         48,312
增減(％)           0.77           1.41
"	
20051021	WEB0165	1217	愛之味	2005/10/21  09:23:41	愛之味國內擔保公司債到期清償事宜	"愛之味(1217-TW)：公告本公司國內擔保公司債到期清償事宜

1.事實發生日:94/10/20

2.發生緣由:本公司國內擔保公司債到期清償

3.因應措施:
本公司於89年10月20日發行之國內有擔保公司債
新台幣850,000,000元，於94年10月20日到期，以
銀行聯貸償還債款，到期一次還本。

4.其他應敘明事項:無

"	
20051110	WEB1077	1217	愛之味	2005/11/10  19:12:55	愛之味10月營收3.33億元年增19.50%  1-10月達38.08億元	"愛之味(1217)10月營收(單位:千元)

項目            10月營收      1-10月營收
本年度          332,842      3,807,977
去年同期        278,539      3,705,361
增減金額         54,303        102,616
增減(％)          19.50           2.77
"	
20051208	WEB0710	1217	愛之味	2005/12/08  17:50:48	愛之味董事改派代表人	"愛之味(1217-TW)：本公司董事改派代表人

1.發生變動日期:94/12/08

2.舊任者姓名及簡歷:陳冠如：英國倫敦政經學院管理碩士

3.新任者姓名及簡歷:陳冠舟：寶華銀行常務董事

4.異動原因:本公司董事眾大傳播公司改派代表人

5.新任董監事選任時持股數:2,687,600股

6.原任期（例XX/XX/XX ~ XX/XX/XX）:93/06/16~96/06/15

7.新任生效日期:94/12/08

8.同任期董事、監察人變動比率:14%、0%

9.其他應敘明事項:無

"	
20051209	WEB0327	1217	愛之味	2005/12/09  11:00:32	愛之味11月營收3.32億元年增6.97%  1-11月達41.40億元	"愛之味(1217)11月營收(單位:千元)

項目            11月營收      1-11月營收
本年度          331,745      4,139,722
去年同期        310,142      4,015,506
增減金額         21,603        124,216
增減(％)           6.97           3.09
"	
20060127	WEB0094	1217	愛之味	2006/01/27  16:21:22	愛之味95年首次適用財務會計準則34號公報之影響數	"愛之味(1217-TW)：公告本公司95年首次適用財務會計準則34號公報之影響數

1.事實發生日:95/01/26

2.公司名稱:愛之味股份有限公司

3.與公司關係(請輸入本公司或聯屬公司):本公司

4.相互持股比例:不適用

5.發生緣由:

依據台灣證券交易所股份有限公司94/11/14
台證上字第0940103236號函辦理。

6.因應措施:

公告本公司適用財務會計準則34號公報之影響數：
(1)94/12/31帳列金額依34號公報重分類後對損益項目
(即會計原則變動累積影響數)之影響總數(A+B+C):(250)仟元。
(2)94/12/31帳列金額依34號公報重分類後對股東權益
項目(即業主權益調整項目)之影響總數(D+E+F):15,888仟元。
(3)本數字係公司自行結算，未經會計師覆核。

7.其他應敘明事項:無

"	
20060210	WEB0821	1217	愛之味	2006/02/10  16:00:27	愛之味 1月營收4.86億元年增11.42%  1-1月達4.86億元	"愛之味(1217)1月營收(單位:千元)

項目            1月營收      1-1月營收
本年度          486,382        486,382
去年同期        436,519        436,519
增減金額         49,863         49,863
增減(％)          11.42          11.42
"	
20060308	WEB0580	1217	愛之味	2006/03/08  18:00:06	愛之味 2月營收2.19億元年增0.86%  1-2月達7.05億元	"愛之味(1217)2月營收(單位:千元)

項目            2月營收      1-2月營收
本年度          218,909        705,291
去年同期        217,048        653,567
增減金額          1,861         51,724
增減(％)           0.86           7.91
"	
20060310	WEB0227	1217	愛之味	2006/03/10  09:51:47	愛之味訂6/14召開95年股東常會	"愛之味(1217)：公告召開本公司95年股東常會

1.董事會決議日期:95/03/09

2.股東會召開日期:95/06/14

3.股東會召開地點:劍湖山世界股份有限公司王子大飯店會議廳
(雲林縣古坑鄉永光村大湖口67-8號)

4.召集事由:
一、報告事項
(一)本公司94年度營業報告
(二)監察人審查94年度決算表冊查核報告
二、承認事項:
94年度決算表冊承認案
三、選舉事項：
監察人改選案
四、其他議案或臨時動議

5.停止過戶起迄日期:95/04/16~95/06/14

6.其他應敘明事項:
一、股東會召開日期為95年6月14日(星期三)上午九點整
二、本公司如有盈餘分派案,擬於95年5月4日前公告之

"	
20060428	WEB0211	1217	愛之味	2006/04/28  10:50:45	愛之味盈餘保留案	"愛之味(1217-TW)：公告本公司盈餘保留案

1.董事會決議日期:95/04/27

2.發放股利種類及金額:0

3.其他應敘明事項:依法提列特別盈餘公積後之未分配盈餘予以保留。

"	
20060508	WEB0587	1217	愛之味	2006/05/08  18:00:06	愛之味 4月營收3.40億元年增51.36%  1-4月達13.35億元	"愛之味(1217)4月營收(單位:千元)

項目            4月營收      1-4月營收
本年度          340,311      1,334,732
去年同期        224,840      1,209,391
增減金額        115,471        125,341
增減(％)          51.36          10.36
"	
20060601	WEB0124	1217	愛之味	2006/06/01  09:04:29	愛之味稽核主管異動	"愛之味(1217-TW)：公告本公司稽核主管異動

1.人員變動別（請輸入發言人、代理發言人、財務主管、會計主管、研發主管或內部稽核主管）:內部稽核主管

2.發生變動日期:95/05/30

3.舊任者姓名、級職及簡歷:李麗珍、總稽核、愛之味公司協理

4.新任者姓名、級職及簡歷:謝顯爵、特別助理、愛之味公司總稽核

5.異動原因:職務異動

6.生效日期:95/07/01

7.新任者聯絡電話:05-2211521

8.其他應敘明事項:無

"	
20060609	WEB0281	1217	愛之味	2006/06/09  11:00:38	愛之味 5月營收3.97億元年增5.18%  1-5月達17.32億元	"愛之味(1217)5月營收(單位:千元)

項目            5月營收      1-5月營收
本年度          396,954      1,731,686
去年同期        377,412      1,599,743
增減金額         19,542        131,943
增減(％)           5.18           8.25
"	
20060615	WEB0184	1217	愛之味	2006/06/15  09:39:18	愛之味95年度股東常會決議事項	"愛之味(1217-TW)：本公司九十五年度股東常會決議事項

1.股東會日期:95/06/14

2.重要決議事項:
(1)通過九十四年度決算表冊承認案
(2)通過九十四年度盈餘分配承認案
(3)通過「公司章程」修訂案
(4)通過「股東會議事規則」修訂案
(5)通過「背書保證作業程序」修訂案
(6)通過「資金貸與作業程序」修訂案
(7)改選監察人二席，當選名單如下：
陳添濤文教基金會，代表人張志毓
和鼎國際開發股份有限公司，代表人胡偉

3.年度財務報表之承認﹝請輸入是或否﹞:是

4.其他應敘明事項:否

"	
